Year,Country,Pilgrimage_Type,Total_Pilgrims,Male_Percentage,Female_Percentage,Average_Age,Average_Travel_Cost_USD,Visa_Approval_Rate,Flights_Arranged,Hotels_Booked,Satisfaction_Rating,Economic_Impact_USD
2008,Qatar,Ziyarat,156168,48.47,51.53,38.2,5789.12,80.11,321,270,3.19,769564275.72
2008,Kuwait,Hajj,356301,55.51,44.49,56.4,7749.6,89.08,50,21,3.33,2211581600.0
2008,Kuwait,Umrah,317130,56.92,43.08,47.3,9453.85,73.42,297,212,4.27,1966457157.84
2008,Kuwait,Ziyarat,351228,49.03,50.97,40.9,6687.45,71.6,471,29,3.26,2812620600.8
2008,Jordan,Hajj,28397,55.14,44.86,38.3,3434.62,73.09,294,279,3.4,54606198.3
2008,Jordan,Umrah,250620,55.98,44.02,51.9,1959.54,86.44,153,222,4.54,264420788.7
2008,Jordan,Ziyarat,345327,54.43,45.57,54.1,4561.56,73.74,423,89,4.17,2188139782.51
2008,Morocco,Hajj,361737,64.58,35.42,49.4,6679.06,94.86,478,241,3.9,1901705300.01
2008,Morocco,Umrah,106124,59.17,40.83,32.0,10047.7,87.58,181,26,3.23,1250684756.52
2008,Morocco,Ziyarat,324177,46.72,53.28,57.1,1906.19,91.85,97,65,3.74,349658179.56
2008,Algeria,Hajj,419927,64.99,35.01,57.7,9315.54,91.45,406,92,4.67,3540620828.21
2008,Algeria,Umrah,347925,63.64,36.36,39.2,2348.18,81.23,483,157,4.03,975929476.3
2008,Algeria,Ziyarat,279962,57.9,42.1,35.0,9181.88,77.45,177,107,4.67,2212723286.23
2008,Tunisia,Hajj,118583,55.63,44.37,37.1,6693.49,73.83,90,225,4.34,824050300.85
2008,Tunisia,Umrah,240699,58.12,41.88,46.3,5823.71,83.74,379,126,4.68,1023286290.87
2008,Tunisia,Ziyarat,458962,53.67,46.33,52.2,4586.19,77.36,134,245,3.21,2094723682.38
2008,Libya,Hajj,399289,57.86,42.14,42.0,11695.26,89.68,50,245,3.96,4270278606.46
2008,Libya,Umrah,109817,61.69,38.31,40.6,7559.31,95.32,464,64,3.59,900388923.9
2008,Libya,Ziyarat,292871,53.66,46.34,33.8,10996.47,75.75,125,45,3.04,3614469539.88
2008,Sudan,Hajj,236789,51.48,48.52,57.0,11073.62,97.53,30,131,3.45,3932310217.01
2008,Sudan,Umrah,64739,50.21,49.79,44.4,3465.1,70.95,486,138,3.81,269730050.41
2008,Sudan,Ziyarat,258805,61.62,38.38,47.8,5645.27,91.58,469,136,4.85,1284020465.36
2008,Somalia,Hajj,429223,47.99,52.01,45.3,8403.69,75.64,266,31,3.82,2376177370.66
2008,Somalia,Umrah,322859,59.8,40.2,41.4,11344.02,91.36,431,146,4.12,2930840893.0
2008,Somalia,Ziyarat,384129,51.0,49.0,34.4,1896.72,71.25,428,78,4.6,415466436.96
2008,Yemen,Hajj,490383,61.98,38.02,42.4,10639.31,80.42,390,280,4.04,7255988094.23
2008,Yemen,Umrah,402306,55.66,44.34,32.1,7708.05,79.13,178,19,4.28,4269818397.22
2008,Yemen,Ziyarat,136458,64.87,35.13,30.8,4027.06,95.44,396,275,4.72,561516951.43
2008,United States,Hajj,495847,62.84,37.16,28.9,10901.66,71.47,151,122,3.97,5191100724.11
2008,United States,Umrah,264201,61.85,38.15,42.0,2481.27,90.5,191,72,3.38,338051095.27
2008,United States,Ziyarat,131745,59.57,40.43,52.0,11424.49,87.65,191,245,4.55,1617143191.34
2008,United Kingdom,Hajj,363963,50.18,49.82,31.7,11395.23,83.37,396,174,3.77,3758922295.29
2008,United Kingdom,Umrah,392335,60.35,39.65,50.5,7163.16,95.11,402,173,3.84,2114966312.05
2008,United Kingdom,Ziyarat,379817,59.35,40.65,50.6,2434.24,94.98,297,280,3.07,546496395.95
2008,Canada,Hajj,239648,46.64,53.36,37.0,3856.97,86.01,296,92,4.93,872290317.29
2008,Canada,Umrah,191894,55.62,44.38,40.2,4375.35,73.81,494,216,3.76,938708121.47
2008,Canada,Ziyarat,252766,53.8,46.2,42.1,9579.08,73.05,42,113,4.38,3006390772.83
2008,Australia,Hajj,406099,45.8,54.2,38.0,6440.72,79.12,129,17,3.02,1463963024.2
2008,Australia,Umrah,286667,50.45,49.55,54.2,9549.54,80.5,25,216,3.82,3104579030.91
2008,Australia,Ziyarat,279843,50.85,49.15,47.7,8237.01,76.08,470,149,4.14,3173170963.82
2008,Germany,Hajj,272064,55.58,44.42,50.6,6112.68,91.64,386,213,3.74,1886266725.69
2008,Germany,Umrah,398236,62.78,37.22,47.2,8257.32,96.16,97,74,4.55,2591720899.04
2008,Germany,Ziyarat,11402,63.98,36.02,56.2,5514.42,82.96,237,99,4.38,93431254.64
2008,France,Hajj,197249,47.43,52.57,31.5,3646.78,72.44,74,43,3.32,369896552.76
2008,France,Umrah,467110,62.09,37.91,28.7,7899.8,80.67,133,284,4.66,2988369963.01
2008,France,Ziyarat,243986,60.14,39.86,29.4,11570.87,72.08,362,280,4.8,1445173010.47
2008,Italy,Hajj,440401,51.58,48.42,44.0,2147.64,76.05,131,280,4.24,672044127.96
2008,Italy,Umrah,466833,56.23,43.77,45.8,5409.31,78.12,163,210,3.06,3090401127.03
2008,Italy,Ziyarat,319312,57.68,42.32,45.1,5517.18,79.45,230,167,4.84,2088855176.37
2008,Spain,Hajj,133633,57.15,42.85,32.6,3670.84,88.03,404,207,4.14,608035995.68
2008,Spain,Umrah,301196,54.76,45.24,56.2,3885.07,81.3,305,10,4.51,1640169300.68
2008,Spain,Ziyarat,295846,53.75,46.25,35.7,2758.88,96.43,329,285,3.08,632602240.07
2008,China,Hajj,104007,61.73,38.27,35.5,6038.38,89.37,443,232,3.57,582286350.9
2008,China,Umrah,26881,60.3,39.7,55.5,5841.72,82.28,192,209,4.89,120452557.69
2008,China,Ziyarat,351734,52.88,47.12,37.0,8404.74,94.21,320,204,3.06,2842125752.7
2008,Japan,Hajj,492295,62.52,37.48,41.9,4434.15,76.7,152,146,3.34,2021087623.81
2008,Japan,Umrah,173922,49.56,50.44,37.5,11608.93,80.09,65,175,4.11,2458934043.02
2008,Japan,Ziyarat,287868,56.59,43.41,28.0,10956.89,86.54,236,258,3.8,1684450076.32
2008,South Korea,Hajj,122255,51.05,48.95,46.4,6102.49,91.08,330,53,4.35,525574381.36
2008,South Korea,Umrah,282941,62.63,37.37,44.0,9470.62,92.13,474,256,3.28,2143783031.35
2008,South Korea,Ziyarat,163070,45.88,54.12,35.3,9538.26,72.0,133,285,4.79,1763411361.58
2008,Russia,Hajj,9383,48.99,51.01,56.4,5094.23,82.77,361,159,4.81,46608610.56
2008,Russia,Umrah,269052,59.61,40.39,29.3,1617.59,83.28,388,144,4.33,310766928.6
2008,Russia,Ziyarat,485387,47.33,52.67,29.2,9107.68,88.71,161,157,3.59,6388008552.5
2008,Brazil,Hajj,5987,59.17,40.83,30.0,2635.68,84.76,35,115,3.29,21118035.13
2008,Brazil,Umrah,59306,57.04,42.96,41.6,5239.87,97.47,341,251,3.03,368082425.21
2008,Brazil,Ziyarat,239856,63.9,36.1,37.4,6147.18,73.32,97,215,3.06,1966886679.4
2008,South Africa,Hajj,117637,58.78,41.22,55.7,5068.18,84.58,365,145,3.32,650050007.19
2008,South Africa,Umrah,357186,53.07,46.93,40.0,3283.81,81.11,31,84,3.73,1702630758.16
2008,South Africa,Ziyarat,90186,53.76,46.24,53.3,7764.73,91.01,445,269,3.55,768636588.97
2008,Kenya,Hajj,312655,45.38,54.62,31.8,9711.36,98.07,475,256,3.72,1571191206.26
2008,Kenya,Umrah,487538,52.44,47.56,35.3,9154.64,82.17,451,126,3.28,3208977637.44
2008,Kenya,Ziyarat,23383,49.84,50.16,51.9,6047.28,96.61,68,151,4.49,136732622.69
2008,Ethiopia,Hajj,80379,62.37,37.63,39.5,4790.84,81.04,297,92,4.45,327232866.14
2008,Ethiopia,Umrah,397508,45.89,54.11,52.5,11893.87,81.8,422,104,4.98,4468398471.78
2008,Ethiopia,Ziyarat,415646,50.08,49.92,50.9,8723.83,79.36,128,49,3.29,3454022745.65
2008,Thailand,Hajj,407961,61.7,38.3,29.6,10399.53,88.26,250,263,4.78,5707731276.56
2008,Thailand,Umrah,306065,47.39,52.61,40.5,2264.0,72.86,420,118,3.61,987804083.35
2008,Thailand,Ziyarat,414962,56.89,43.11,36.7,4298.22,92.11,308,68,4.06,2374546907.81
2008,Singapore,Hajj,243198,56.89,43.11,45.7,8684.4,80.73,209,133,4.25,3124577247.99
2008,Singapore,Umrah,208729,64.26,35.74,47.0,10812.52,82.36,451,46,3.2,1392740971.86
2008,Singapore,Ziyarat,135436,49.48,50.52,41.3,6584.24,94.12,384,208,3.83,461659381.56
2008,Philippines,Hajj,346468,61.53,38.47,36.0,4414.24,85.15,263,241,4.3,1321840147.47
2008,Philippines,Umrah,356771,51.14,48.86,55.2,10628.07,76.89,303,201,4.25,3171332144.39
2008,Philippines,Ziyarat,380033,63.63,36.37,48.5,4255.83,88.71,153,212,3.12,1157188964.98
2008,Nepal,Hajj,112772,61.46,38.54,44.2,3841.23,81.81,484,80,4.57,465709339.08
2008,Nepal,Umrah,226648,57.07,42.93,39.7,7355.25,86.73,370,141,3.81,1406043240.71
2008,Nepal,Ziyarat,107281,56.47,43.53,56.3,9090.61,89.99,204,187,4.6,620866939.42
2008,Sri Lanka,Hajj,438384,55.94,44.06,29.6,5685.3,77.85,339,30,3.62,3450642400.19
2008,Sri Lanka,Umrah,375555,55.28,44.72,54.4,5230.31,73.17,73,170,3.98,1969737029.02
2008,Sri Lanka,Ziyarat,461982,45.84,54.16,45.9,10475.61,81.07,263,119,4.26,4237739935.12
2008,Uzbekistan,Hajj,299563,61.0,39.0,56.1,5733.91,90.55,35,40,3.14,1838567181.63
2008,Uzbekistan,Umrah,39169,51.73,48.27,35.6,7553.42,97.95,228,181,3.19,183255816.97
2008,Uzbekistan,Ziyarat,80692,47.52,52.48,39.8,10440.11,96.28,261,33,4.42,1122760357.96
2008,Kazakhstan,Hajj,224939,47.04,52.96,30.2,6353.68,78.75,428,217,3.09,888622553.78
2008,Kazakhstan,Umrah,342177,64.06,35.94,33.4,9103.43,93.55,289,121,4.21,3316875166.98
2008,Kazakhstan,Ziyarat,394297,51.75,48.25,42.7,4827.3,79.73,124,156,3.25,1112802838.41
2008,Azerbaijan,Hajj,474509,61.17,38.83,35.9,1541.26,84.37,290,56,4.51,567576141.42
2008,Azerbaijan,Umrah,185934,59.48,40.52,39.0,1886.17,96.23,269,61,3.61,349133604.16
2008,Azerbaijan,Ziyarat,189249,50.01,49.99,54.8,9008.61,88.55,402,61,3.67,2323831134.61
2008,Bosnia and Herzegovina,Hajj,163810,58.57,41.43,42.2,10947.48,79.75,388,78,4.75,2325896649.54
2008,Bosnia and Herzegovina,Umrah,379673,48.02,51.98,49.0,4205.39,96.76,130,210,4.9,2084675275.31
2008,Bosnia and Herzegovina,Ziyarat,451732,62.83,37.17,47.1,11346.41,73.73,305,158,4.68,6947721981.36
2008,Netherlands,Hajj,464177,49.13,50.87,57.1,1762.54,92.79,339,127,3.07,1159947543.06
2008,Netherlands,Umrah,95710,56.04,43.96,36.2,2184.52,71.45,442,55,3.14,263558006.61
2008,Netherlands,Ziyarat,402599,54.28,45.72,41.5,7629.42,78.17,483,256,3.29,3683389636.15
2008,Sweden,Hajj,139845,52.62,47.38,46.4,8048.07,83.97,356,41,4.64,1130707330.79
2008,Sweden,Umrah,115782,59.55,40.45,36.1,2551.78,80.22,439,261,3.57,222220575.29
2008,Sweden,Ziyarat,177370,56.61,43.39,30.2,3337.47,95.8,69,294,4.9,887210642.39
2008,Norway,Hajj,150780,61.28,38.72,39.4,7154.21,95.86,333,291,3.61,1289926048.1
2008,Norway,Umrah,272984,58.76,41.24,28.6,5035.41,74.19,276,194,4.81,738006193.56
2008,Norway,Ziyarat,323477,48.45,51.55,31.5,7576.54,80.56,144,18,4.5,1917114339.63
2008,Denmark,Hajj,170882,54.28,45.72,29.8,9157.3,79.54,255,46,4.14,1990686805.73
2008,Denmark,Umrah,134817,62.7,37.3,29.3,3264.95,73.41,490,292,3.18,278157034.29
2008,Denmark,Ziyarat,115704,64.69,35.31,44.7,8441.74,79.65,416,141,4.99,854885723.84
2008,Belgium,Hajj,63465,48.94,51.06,28.5,7137.46,86.27,350,194,3.54,521858814.09
2008,Belgium,Umrah,72009,58.91,41.09,35.6,4769.76,73.51,208,93,4.14,367313389.32
2008,Belgium,Ziyarat,403270,48.87,51.13,52.7,7399.43,77.67,30,171,3.99,2707517846.04
2008,Switzerland,Hajj,149084,54.5,45.5,41.5,8940.08,88.08,432,34,4.43,1056412383.42
2008,Switzerland,Umrah,295714,60.37,39.63,45.7,4760.28,98.84,187,30,3.01,764065932.61
2008,Switzerland,Ziyarat,197815,62.74,37.26,49.5,1885.18,82.45,264,210,4.02,488597879.78
2008,Austria,Hajj,49158,46.69,53.31,56.3,6931.51,72.16,382,246,4.74,388246604.55
2008,Austria,Umrah,79319,58.24,41.76,49.2,10876.81,97.72,382,152,4.93,561852174.74
2008,Austria,Ziyarat,346458,64.74,35.26,37.2,2837.92,85.82,429,223,4.36,782723901.23
2009,Pakistan,Hajj,403216,64.51,35.49,49.1,8978.01,72.75,127,298,4.48,4198366591.91
2009,Pakistan,Umrah,188581,57.83,42.17,52.5,1559.35,98.77,90,204,3.9,370241596.26
2009,Pakistan,Ziyarat,240018,54.54,45.46,32.0,5648.3,75.14,369,183,4.99,2026508560.76
2009,Saudi Arabia,Hajj,177606,55.55,44.45,32.8,9012.3,90.37,89,288,4.88,1110727622.7
2009,Saudi Arabia,Umrah,225079,56.17,43.83,52.5,3830.95,79.94,178,109,3.18,802068014.07
2009,Saudi Arabia,Ziyarat,372066,53.73,46.27,51.7,10088.1,78.42,109,247,3.33,2034928526.81
2009,India,Hajj,330689,60.74,39.26,41.9,11990.45,94.33,369,163,4.74,4496555159.36
2009,India,Umrah,109493,46.87,53.13,33.2,1629.05,87.22,121,130,4.96,100428071.42
2009,India,Ziyarat,206811,45.61,54.39,57.1,11209.44,97.12,147,297,4.91,3250968405.46
2009,Indonesia,Hajj,362969,47.4,52.6,44.0,5246.36,92.97,395,98,4.82,980373596.15
2009,Indonesia,Umrah,96005,54.59,45.41,45.5,11881.09,87.46,235,288,4.45,1370473116.27
2009,Indonesia,Ziyarat,264673,64.74,35.26,39.9,4985.02,88.11,300,288,4.87,1719342283.47
2009,Malaysia,Hajj,169238,50.5,49.5,32.2,2757.55,90.3,279,214,3.94,288816158.1
2009,Malaysia,Umrah,236944,47.22,52.78,35.3,4627.7,86.25,309,97,3.11,684152913.41
2009,Malaysia,Ziyarat,288446,60.91,39.09,35.2,6335.54,83.94,495,272,3.24,1032599547.5
2009,Turkey,Hajj,86673,55.53,44.47,30.9,5721.09,97.76,294,85,4.46,360748504.07
2009,Turkey,Umrah,365823,45.22,54.78,55.8,7834.73,75.89,323,71,4.83,4268187118.41
2009,Turkey,Ziyarat,147298,45.96,54.04,45.0,4050.31,91.3,377,96,3.64,403781608.44
2009,Bangladesh,Hajj,457829,50.92,49.08,54.1,1543.34,70.61,411,283,4.38,752912630.87
2009,Bangladesh,Umrah,405375,58.72,41.28,41.2,5482.64,92.38,109,51,4.41,3090196332.88
2009,Bangladesh,Ziyarat,81757,50.55,49.45,33.6,4243.52,91.79,423,112,3.35,207602345.65
2009,Egypt,Hajj,188309,55.98,44.02,49.7,11930.41,73.82,163,119,4.39,2992983210.18
2009,Egypt,Umrah,156619,51.58,48.42,30.6,8902.19,80.44,479,164,3.62,970700130.64
2009,Egypt,Ziyarat,109639,60.86,39.14,44.4,5932.63,87.94,72,58,3.19,533864260.15
2009,Nigeria,Hajj,307526,52.46,47.54,53.2,6026.36,81.64,476,93,3.94,1436352959.03
2009,Nigeria,Umrah,456836,48.03,51.97,31.1,7515.02,81.64,80,268,3.35,4376287181.58
2009,Nigeria,Ziyarat,64395,45.68,54.32,48.5,10296.26,90.52,137,249,3.06,972927873.14
2009,Iran,Hajj,39111,51.15,48.85,56.2,4827.93,88.97,442,202,4.55,194241781.43
2009,Iran,Umrah,488704,47.55,52.45,55.1,7021.42,92.96,96,180,4.86,4533361740.62
2009,Iran,Ziyarat,145441,61.95,38.05,34.3,8055.05,72.11,126,182,3.35,668729131.22
2009,Iraq,Hajj,316847,59.11,40.89,48.3,9968.91,78.6,153,268,4.34,1662244906.11
2009,Iraq,Umrah,132838,53.96,46.04,37.3,6775.18,79.82,404,24,3.43,493940584.59
2009,Iraq,Ziyarat,448371,60.73,39.27,50.6,3692.82,75.71,51,48,4.69,1578429279.88
2009,Afghanistan,Hajj,8970,57.21,42.79,49.9,11930.55,89.68,93,283,4.05,149732378.2
2009,Afghanistan,Umrah,200507,59.99,40.01,43.3,10013.62,82.68,301,175,4.15,1430386944.94
2009,Afghanistan,Ziyarat,326954,56.57,43.43,47.4,11270.9,82.42,287,12,4.95,5024377714.17
2009,United Arab Emirates,Hajj,200552,64.45,35.55,30.0,5888.14,77.13,284,236,4.84,1445376401.19
2009,United Arab Emirates,Umrah,367301,55.96,44.04,28.7,9524.32,86.85,410,282,3.1,2487419887.36
2009,United Arab Emirates,Ziyarat,486537,61.15,38.85,29.6,2231.57,82.78,72,54,3.55,808342592.44
2009,Qatar,Hajj,420732,51.49,48.51,50.2,10554.18,80.01,414,211,4.8,2441333316.08
2009,Qatar,Umrah,399079,53.14,46.86,35.9,11784.23,93.12,326,88,4.7,5920553919.04
2009,Qatar,Ziyarat,363528,53.75,46.25,57.0,11518.63,92.43,119,48,4.41,5843787632.08
2009,Kuwait,Hajj,106041,46.53,53.47,42.2,9921.66,92.88,142,253,3.7,1003551631.55
2009,Kuwait,Umrah,389224,64.48,35.52,37.8,11193.01,77.81,102,190,3.41,5644575696.4
2009,Kuwait,Ziyarat,231325,50.45,49.55,36.2,2692.32,73.31,142,165,4.22,375290220.96
2009,Jordan,Hajj,278474,47.02,52.98,45.6,6247.92,92.46,424,140,4.3,919118917.64
2009,Jordan,Umrah,80952,60.57,39.43,50.1,8747.17,82.28,154,272,3.15,922838929.2
2009,Jordan,Ziyarat,102799,50.89,49.11,28.4,2315.3,81.36,261,19,3.75,268519333.66
2009,Morocco,Hajj,268437,49.62,50.38,38.3,7947.33,94.96,152,253,4.11,1839579168.94
2009,Morocco,Umrah,267181,46.5,53.5,38.4,7954.95,94.29,78,86,3.85,1895773834.14
2009,Morocco,Ziyarat,384446,54.7,45.3,31.2,4418.18,95.82,134,58,4.65,2418444019.76
2009,Algeria,Hajj,463070,57.28,42.72,43.3,6054.74,87.2,153,186,3.11,4108642617.24
2009,Algeria,Umrah,357771,53.99,46.01,52.2,3196.97,78.49,237,244,3.63,1478341650.06
2009,Algeria,Ziyarat,358884,58.17,41.83,57.3,10657.54,94.99,156,72,3.7,2802043048.18
2009,Tunisia,Hajj,282022,50.3,49.7,46.6,6975.63,95.0,29,70,3.26,993422838.44
2009,Tunisia,Umrah,76641,47.03,52.97,37.9,2290.36,72.13,357,199,3.67,154332884.65
2009,Tunisia,Ziyarat,187639,51.71,48.29,30.5,7278.1,77.87,415,124,3.22,972517900.44
2009,Libya,Hajj,314596,45.66,54.34,46.2,8001.04,85.36,341,83,4.87,1497835553.44
2009,Libya,Umrah,317655,63.55,36.45,30.7,2690.99,70.96,442,241,4.55,983527443.06
2009,Libya,Ziyarat,435912,60.52,39.48,44.1,9873.63,87.28,497,191,4.12,4448255887.89
2009,Sudan,Hajj,386355,64.8,35.2,47.0,4041.93,82.67,455,102,3.74,842322393.44
2009,Sudan,Umrah,378649,60.83,39.17,47.5,7483.17,74.86,412,104,4.41,2350985165.51
2009,Sudan,Ziyarat,19071,62.69,37.31,52.5,7988.31,97.4,387,60,3.43,187177588.54
2009,Somalia,Hajj,350587,53.36,46.64,36.8,9533.67,92.16,204,167,3.16,1709402740.74
2009,Somalia,Umrah,358770,53.08,46.92,46.7,10837.0,76.08,395,227,4.4,3872911673.7
2009,Somalia,Ziyarat,58106,46.91,53.09,39.5,11414.35,87.1,34,93,3.66,612086425.34
2009,Yemen,Hajj,207500,59.39,40.61,46.4,8636.59,80.19,49,135,4.37,1282319701.0
2009,Yemen,Umrah,430538,52.99,47.01,41.8,11023.23,95.93,283,11,3.02,5417281200.84
2009,Yemen,Ziyarat,6607,60.8,39.2,51.5,2682.38,96.45,456,230,4.23,26329119.04
2009,United States,Hajj,315609,46.83,53.17,33.3,8729.12,94.09,267,240,4.39,1928536983.46
2009,United States,Umrah,63188,58.19,41.81,37.7,5082.62,89.2,78,123,4.62,210655177.23
2009,United States,Ziyarat,139363,45.11,54.89,29.6,11119.57,96.35,166,191,4.09,2254794199.15
2009,United Kingdom,Hajj,13734,49.23,50.77,52.3,9623.18,74.21,411,227,4.55,110665451.6
2009,United Kingdom,Umrah,220547,51.53,48.47,30.3,6722.5,74.3,372,114,3.84,1875526863.1
2009,United Kingdom,Ziyarat,497762,46.0,54.0,39.9,5385.04,78.26,355,199,4.73,3198534252.58
2009,Canada,Hajj,169628,63.02,36.98,37.4,7528.7,84.52,281,225,3.9,658684293.05
2009,Canada,Umrah,49864,54.03,45.97,56.8,4238.49,89.8,446,83,4.74,280560532.65
2009,Canada,Ziyarat,49220,56.71,43.29,50.1,1539.02,77.56,67,218,4.06,69025987.02
2009,Australia,Hajj,13177,64.97,35.03,30.2,1957.39,76.3,126,48,4.96,29788505.97
2009,Australia,Umrah,442166,50.4,49.6,39.8,5707.86,75.18,318,43,4.15,3232950893.3
2009,Australia,Ziyarat,391684,55.93,44.07,49.0,11324.73,89.3,467,19,3.92,4850928798.77
2009,Germany,Hajj,51073,62.18,37.82,47.6,3481.96,71.83,264,275,3.03,145521214.39
2009,Germany,Umrah,441142,54.67,45.33,38.0,3405.73,77.09,85,288,3.31,1677132946.24
2009,Germany,Ziyarat,41136,45.12,54.88,43.2,11982.22,90.15,197,29,4.75,631761676.4
2009,France,Hajj,152349,56.35,43.65,51.7,7377.46,80.39,116,152,4.46,1541088877.69
2009,France,Umrah,408036,48.44,51.56,50.9,11896.15,92.56,137,207,4.19,4119637641.04
2009,France,Ziyarat,215694,56.03,43.97,46.2,8907.78,89.73,304,104,3.66,2270108504.99
2009,Italy,Hajj,358923,53.02,46.98,40.9,2103.07,83.19,226,240,4.71,543296455.93
2009,Italy,Umrah,326827,54.16,45.84,28.8,7488.67,84.7,45,262,4.59,3192509716.96
2009,Italy,Ziyarat,235099,58.99,41.01,30.8,8021.28,96.58,428,162,4.08,2386470626.53
2009,Spain,Hajj,483187,59.36,40.64,37.3,4713.61,89.36,277,25,4.96,2654273599.98
2009,Spain,Umrah,30532,50.01,49.99,30.4,5733.92,80.85,440,258,3.59,150630613.21
2009,Spain,Ziyarat,297490,53.65,46.35,42.0,11856.74,82.33,23,120,3.93,4924858059.83
2009,China,Hajj,486891,45.32,54.68,45.8,1632.91,70.03,194,39,3.38,550084631.0
2009,China,Umrah,319920,51.66,48.34,45.0,5738.63,81.49,192,254,4.07,2477374658.16
2009,China,Ziyarat,204891,46.78,53.22,30.4,5974.59,97.43,307,271,3.51,735571849.77
2009,Japan,Hajj,441060,51.13,48.87,42.1,1706.14,91.27,463,210,4.05,462559925.18
2009,Japan,Umrah,69467,57.26,42.74,43.9,8671.13,88.48,30,36,4.17,770174974.35
2009,Japan,Ziyarat,219460,53.22,46.78,48.2,9735.0,89.34,305,195,3.57,2992337953.04
2009,South Korea,Hajj,22829,47.6,52.4,57.0,10019.78,73.18,422,297,4.19,193261265.72
2009,South Korea,Umrah,211604,55.83,44.17,39.6,2561.3,93.26,156,264,4.51,716728196.06
2009,South Korea,Ziyarat,262282,46.44,53.56,47.0,8686.05,85.48,288,180,3.47,2254602065.74
2009,Russia,Hajj,33830,52.75,47.25,40.8,2290.88,70.91,131,57,4.55,100879088.92
2009,Russia,Umrah,486312,50.55,49.45,42.3,6442.98,81.26,61,18,3.9,3458047721.87
2009,Russia,Ziyarat,57832,63.72,36.28,51.3,3095.92,75.05,113,17,4.48,215948047.14
2009,Brazil,Hajj,154360,57.98,42.02,30.5,2921.48,74.51,476,274,4.88,316440443.57
2009,Brazil,Umrah,349041,46.93,53.07,29.2,6529.75,87.38,312,239,3.57,1873535088.4
2009,Brazil,Ziyarat,225767,46.28,53.72,44.1,9047.28,76.24,242,290,4.62,1862621056.18
2009,South Africa,Hajj,354352,56.36,43.64,57.3,4364.64,74.59,33,122,3.48,1831306427.59
2009,South Africa,Umrah,233273,49.08,50.92,48.8,11128.98,81.44,332,128,3.57,2479400707.08
2009,South Africa,Ziyarat,8934,62.0,38.0,53.3,11204.28,84.65,258,43,3.53,110438418.32
2009,Kenya,Hajj,335119,53.7,46.3,44.1,11283.72,73.12,62,38,3.64,2280250126.15
2009,Kenya,Umrah,134716,57.06,42.94,44.8,5490.08,95.04,149,21,4.44,481228994.68
2009,Kenya,Ziyarat,473295,59.91,40.09,35.4,9152.63,91.69,90,143,4.04,6157343705.6
2009,Ethiopia,Hajj,393127,57.36,42.64,50.5,3747.0,90.78,489,229,4.97,1561261983.78
2009,Ethiopia,Umrah,359824,59.44,40.56,46.5,3083.32,94.24,77,229,3.27,1096406626.91
2009,Ethiopia,Ziyarat,433106,60.04,39.96,29.4,3621.19,92.97,62,59,3.95,862570404.91
2009,Thailand,Hajj,135843,51.57,48.43,32.7,3259.95,89.19,434,230,3.24,271327970.85
2009,Thailand,Umrah,198074,46.13,53.87,43.8,2375.46,94.28,464,50,3.34,245017583.59
2009,Thailand,Ziyarat,378096,58.96,41.04,55.8,10020.26,94.03,463,211,3.61,2719468244.99
2009,Singapore,Hajj,226538,56.19,43.81,48.5,11619.64,96.99,390,24,4.18,3746212036.94
2009,Singapore,Umrah,187506,45.11,54.89,28.9,7415.17,92.12,452,154,4.09,1413144413.11
2009,Singapore,Ziyarat,195375,60.0,40.0,33.3,5404.91,70.82,130,189,4.6,1295501213.06
2009,Philippines,Hajj,434283,61.74,38.26,39.2,10683.05,76.19,379,266,3.3,5198797412.22
2009,Philippines,Umrah,304740,55.86,44.14,41.0,4404.53,98.27,71,138,3.62,888006874.41
2009,Philippines,Ziyarat,454450,59.35,40.65,46.3,3374.6,80.91,382,255,4.47,1708592483.96
2009,Nepal,Hajj,177022,54.63,45.37,48.4,10921.47,73.95,215,30,3.78,2303284897.41
2009,Nepal,Umrah,404806,64.68,35.32,41.6,5271.93,78.49,68,15,4.58,3106012315.74
2009,Nepal,Ziyarat,307944,48.89,51.11,50.5,4392.83,81.07,391,106,3.12,1618240202.32
2009,Sri Lanka,Hajj,392684,60.3,39.7,32.8,7724.11,95.99,142,63,3.95,3792489081.78
2009,Sri Lanka,Umrah,181684,56.85,43.15,36.9,2082.65,70.07,311,270,4.96,331521219.94
2009,Sri Lanka,Ziyarat,18317,55.25,44.75,32.4,7285.83,74.19,231,50,5.0,109188866.82
2009,Uzbekistan,Hajj,233053,45.47,54.53,39.3,2662.86,80.22,128,127,4.25,573383922.49
2009,Uzbekistan,Umrah,457531,58.13,41.87,55.6,5706.25,75.58,79,83,3.48,3633869819.89
2009,Uzbekistan,Ziyarat,456267,47.99,52.01,41.5,4424.17,97.35,328,168,3.17,2052219553.0
2009,Kazakhstan,Hajj,360424,61.05,38.95,48.1,2829.91,80.05,409,280,3.58,629597132.4
2009,Kazakhstan,Umrah,336254,62.02,37.98,55.9,11712.07,92.65,494,49,4.71,3544250106.98
2009,Kazakhstan,Ziyarat,232292,48.57,51.43,45.5,8484.64,90.67,92,106,3.34,2888409211.35
2009,Azerbaijan,Hajj,467122,53.7,46.3,46.7,8496.21,85.85,355,13,4.0,5423749104.67
2009,Azerbaijan,Umrah,226646,54.77,45.23,31.4,2381.49,79.85,306,97,3.28,323791749.07
